"soldPrice","sqftLiving","sqftLand","sqftAbove","sqftBasement","numBedRooms","numBathRooms","numFloors","builtYear","grade","waterFront","condition"
367500,810,4800,810,0,2,1,"1",1919,"1","0","average"
297950,1240,10800,1240,0,3,2,"1",1967,"2","0","average"
209995,700,7303,700,0,2,1,"1",1953,"1","0","excellent"
280000,1310,6600,1310,0,2,1,"1",1942,"1","0","average"
231000,1640,4875,1040,600,3,2,"1",1977,"2","0","good"
135000,750,5217,750,0,2,1,"1",1943,"1","0","good"
8e+05,3520,4895,1980,1540,4,3,"1",1954,"2","0","average"
360000,1660,9600,1660,0,3,1,"1",1963,"2","0","average"
379950,1080,5077,1080,0,3,2,"1",1985,"2","0","average"
275000,990,9798,990,0,3,1,"1",1968,"2","0","average"
175000,700,8174,700,0,2,1,"1",1941,"1","0","average"
240000,1330,6000,630,700,3,2,"1",1900,"2","0","good"
450000,1350,10000,1350,0,3,1,"1",1954,"2","0","good"
187250,710,14700,710,0,2,1,"1",1926,"1","0","excellent"
425000,1180,8400,1180,0,3,1,"1",1951,"2","0","average"
110000,1250,53143,1250,0,3,1,"1",1945,"1","0","excellent"
305000,1490,7697,1490,0,3,2,"1",1994,"2","0","average"
212000,1000,9450,1000,0,3,1,"1",1962,"1","0","average"
275000,1440,10920,1440,0,4,2,"1",1943,"1","0","average"
268000,1610,8416,1610,0,3,2,"1",1994,"2","0","average"
417500,1160,7491,1160,0,3,1,"1",1917,"1","0","good"
124740,1340,15600,1340,0,3,1,"1",1978,"1","0","good"
212500,1030,21712,1030,0,2,2,"1",1938,"1","0","good"
3e+05,910,7700,910,0,3,1,"1",1971,"2","0","good"
1454000,4070,11334,4070,0,5,4,"2",2014,"3","0","average"
387500,1370,7140,1370,0,4,1,"2",1942,"1","0","average"
254950,2180,8800,1170,1010,4,2,"1",1977,"2","0","excellent"
552000,1430,5000,1080,350,3,1,"1",1919,"1","0","good"
350000,720,5820,720,0,2,1,"1",1950,"1","0","excellent"
250000,1800,2500,1800,0,4,3,"2",2000,"2","0","average"
435000,1380,2500,750,630,3,2,"1",1986,"2","0","average"
350000,740,7680,740,0,2,1,"1",1922,"1","0","good"
529000,1210,7667,900,310,2,1,"1",1950,"1","0","average"
4e+05,1390,60984,1390,0,1,1,"1",1960,"1","0","average"
285000,800,6240,800,0,2,1,"1",1954,"1","0","average"
475000,2100,13468,1050,1050,4,2,"1",1962,"2","0","excellent"
747000,990,4000,990,0,2,1,"1",1911,"2","0","good"
390000,1270,8164,1270,0,2,1,"1",1941,"1","0","good"
427500,1090,934,1090,0,2,2,"3",2008,"2","0","average"
247500,700,6046,700,0,2,1,"1",1950,"1","0","average"
244000,1450,8960,1450,0,4,1,"1",1943,"1","0","average"
190000,710,1164794,710,0,2,1,"1",1915,"1","0","average"
475000,2540,18900,1580,960,3,3,"1",1978,"2","0","average"
189950,920,6460,920,0,3,1,"1",1969,"1","0","excellent"
637500,2320,4468,2160,160,4,3,"2",1999,"2","0","average"
2225000,3450,16740,1960,1490,3,3,"1",1949,"2","0","good"
209950,1660,8800,960,700,3,1,"1",1963,"2","0","good"
460000,1130,7000,830,300,3,1,"1",1944,"1","0","average"
270000,1010,9514,1010,0,3,1,"1",1969,"2","0","average"
1200000,2710,2800,2380,330,5,4,"3",1974,"3","0","average"
370000,2580,5511,2580,0,4,3,"2",1999,"2","0","average"
160000,1040,13100,1040,0,2,1,"1",1912,"1","0","excellent"
520000,2190,5085,2190,0,4,3,"2",1992,"2","0","good"
905000,3370,47959,3370,0,4,3,"2",1981,"3","0","good"
435000,2240,7200,1120,1120,2,1,"1",1940,"2","0","good"
390000,2480,14141,1500,980,3,3,"1",1994,"2","0","average"
499900,2180,12196,2180,0,4,3,"2",1968,"2","0","good"
334000,900,1818,900,0,2,1,"2",1945,"2","0","good"
179900,1010,9920,1010,0,3,1,"1",1977,"1","0","average"
563000,1580,5289,870,710,3,2,"1",1940,"2","0","average"
252500,1030,6127,880,150,3,1,"1",1947,"2","0","average"
5e+05,2570,9104,2570,0,4,3,"2",1930,"2","0","average"
179950,920,4875,920,0,3,1,"1",1969,"1","0","excellent"
440000,1790,32379,1790,0,3,2,"1",2007,"2","0","average"
331000,2483,5701,2483,0,4,3,"2",2005,"2","0","average"
199000,1510,9100,1510,0,3,1,"1",1966,"2","0","average"
347000,940,9198,940,0,3,1,"1",1968,"2","0","average"
135000,830,9600,830,0,3,1,"1",1959,"2","0","average"
1388000,4040,20001,2020,2020,4,3,"1",1972,"2","0","average"
250000,1220,5038,1220,0,3,1,"1",1942,"1","0","excellent"
290000,550,5700,550,0,1,1,"1",1916,"1","0","average"
416000,880,6650,880,0,2,1,"1",1918,"1","0","excellent"
179000,720,8914,720,0,2,1,"1",1949,"1","0","average"
565000,2040,8281,2040,0,4,2,"2",1961,"2","0","average"
281700,1570,8316,1070,500,3,1,"1",1962,"2","0","average"
480000,1500,3420,1500,0,2,1,"1",1902,"2","0","average"
3e+05,2850,9375,2240,610,3,3,"1",1977,"2","0","average"
445000,1630,8702,1630,0,3,2,"1",1987,"2","0","average"
325000,840,4239,840,0,2,1,"1",1948,"2","0","average"
750000,2230,8560,1150,1080,5,3,"1",1960,"2","0","average"
407500,770,2971,770,0,2,1,"1",1923,"2","0","average"
795000,2750,10000,1730,1020,5,3,"1",1957,"2","0","good"
1870000,4510,15175,4510,0,5,4,"2",1969,"3","0","average"
395000,1500,2506,870,630,3,2,"1",2003,"2","0","average"
307000,1020,8484,1020,0,3,1,"1",1949,"1","0","average"
1562000,3910,16200,2890,1020,5,3,"1",1960,"2","0","good"
240000,1120,45302,1120,0,2,1,"1",1932,"1","0","good"
270000,1150,3600,1150,0,2,1,"1",1910,"1","0","average"
428000,1310,2550,780,530,3,2,"1",1986,"2","0","average"
275000,1290,11250,1290,0,3,1,"1",1956,"2","0","average"
361600,760,6380,760,0,2,1,"1",1941,"1","0","average"
959750,3060,50002,2460,600,4,3,"1",1957,"2","0","good"
210000,1110,7962,1110,0,3,1,"1",1962,"2","0","average"
268000,1420,6000,1420,0,3,1,"1",1941,"1","0","average"
115000,790,7252,790,0,2,1,"1",1930,"1","0","average"
241500,1310,7349,870,440,3,2,"1",1995,"2","0","average"
3e+05,1380,12000,1380,0,3,1,"1",1963,"2","0","average"
1215000,4560,16339,4040,520,3,3,"2",2001,"3","0","average"
380000,780,3910,780,0,2,1,"1",1918,"1","0","average"
220000,1410,7998,1410,0,3,2,"1",1940,"2","0","good"
386100,1270,6760,1270,0,3,2,"1",1972,"2","0","excellent"
265000,820,8423,820,0,2,1,"1",1957,"1","0","average"
570000,1270,3090,1270,0,3,2,"2",1911,"2","0","excellent"
199500,920,9812,920,0,3,1,"1",1962,"2","0","good"
445000,950,4800,950,0,2,1,"1",1941,"1","0","average"
160000,1020,13647,1020,0,2,1,"1",1915,"1","0","excellent"
870000,3090,41147,3090,0,4,2,"1",1990,"2","0","average"
447500,1770,3332,1630,140,4,2,"2",1924,"2","0","average"
545400,2850,19200,2340,510,3,2,"1",2004,"2","0","average"
350000,2560,5606,2560,0,4,3,"2",2004,"2","0","average"
261590,760,6407,760,0,2,1,"1",1943,"1","0","average"
512500,2260,2400,2260,0,3,3,"2",1909,"2","0","average"
417500,2270,6664,1340,930,5,3,"1",1995,"2","0","average"
970000,3480,15185,3480,0,5,3,"2",1964,"2","0","good"
397500,2350,9952,1650,700,4,3,"1",1989,"2","0","average"
270000,1780,81021,1780,0,2,1,"1",1954,"2","0","good"
90000,580,7500,580,0,2,1,"1",1943,"1","0","average"
220000,580,7500,580,0,2,1,"1",1943,"1","0","average"
616000,2900,5650,1520,1380,3,2,"1",1959,"2","0","average"
269500,1140,74052,1140,0,2,1,"1",1968,"1","0","good"
395350,1060,5754,1060,0,2,1,"1",1917,"1","0","good"
770000,2320,7200,1260,1060,4,3,"1",1943,"2","0","average"
428950,1760,4441,1310,450,2,1,"1",1950,"2","0","average"
303697,2520,7334,1600,920,4,2,"1",1955,"2","0","average"
355000,1360,8968,1360,0,3,1,"1",1956,"2","0","average"
350000,800,5040,800,0,2,1,"1",1960,"1","0","average"
406500,1780,8621,1780,0,3,2,"1",1992,"2","0","average"
160000,830,4500,830,0,2,1,"1",1920,"1","0","average"
220000,1090,6320,890,200,3,1,"1",1954,"1","0","average"
115000,1080,6250,1080,0,3,1,"1",1950,"1","0","average"
124000,1080,6250,1080,0,3,1,"1",1950,"1","0","average"
157000,1080,6250,1080,0,3,1,"1",1950,"1","0","average"
183000,870,5200,870,0,3,1,"1",1969,"1","0","excellent"
407193,1880,14653,1880,0,4,2,"2",1978,"2","0","average"
245000,2040,13125,810,1230,3,2,"1",1910,"1","0","average"
630000,1470,6000,1090,380,3,2,"1",1950,"2","0","average"
447000,1310,7000,1310,0,3,1,"1",1958,"2","0","good"
315000,1170,62290,1170,0,3,1,"2",1986,"1","0","average"
450000,1340,7250,1340,0,2,1,"1",1951,"2","0","good"
292500,880,17743,880,0,2,1,"1",1951,"1","0","good"
605004,1370,4000,1370,0,4,2,"2",1951,"2","0","average"
260000,690,6000,690,0,2,1,"1",1949,"1","0","average"
776000,1990,6180,1010,980,2,2,"1",1941,"2","0","good"
390000,1930,12443,1930,0,3,2,"1",1969,"2","0","average"
957000,2370,3836,1750,620,4,3,"2",1969,"2","0","average"
507000,1180,6000,1180,0,3,1,"1",1950,"2","0","average"
253000,1580,8240,1040,540,3,1,"1",1978,"2","0","good"
1550000,5120,4600,4490,630,3,4,"3",2008,"3","0","average"
350000,2320,8400,1510,810,5,3,"1",1963,"2","0","average"
370000,2360,105850,1180,1180,2,1,"1",1947,"1","0","average"
243500,1610,6200,1610,0,4,2,"1",1979,"2","0","good"
340000,700,5829,700,0,2,1,"1",1945,"1","0","average"
559950,2730,9519,1670,1060,5,3,"1",2014,"2","0","average"
8e+05,2060,3200,2060,0,3,3,"2",1907,"2","0","average"
465000,1430,14250,1430,0,3,2,"1",1953,"2","0","average"
217500,1070,8400,1070,0,2,2,"1",1980,"2","0","good"
5e+05,930,3750,930,0,2,1,"1",1909,"2","0","good"
325000,1040,5796,1040,0,2,2,"1",1921,"1","0","good"
560000,2870,95396,1350,1520,3,2,"1",1980,"2","0","good"
599000,2560,14680,1330,1230,3,2,"1",1987,"2","0","average"
709000,2360,18000,2180,180,3,2,"1",1951,"2","0","good"
364900,2500,8304,2500,0,3,3,"2",1997,"2","0","average"
327500,830,8183,830,0,2,1,"1",1950,"1","0","excellent"
349950,1764,15600,1764,0,4,2,"1",1942,"2","0","excellent"
410000,2710,19000,2710,0,3,1,"2",1950,"2","0","good"
775000,1160,13747,580,580,3,2,"1",1931,"1","0","excellent"
559900,2200,6380,1440,760,5,3,"1",1987,"2","0","average"
241000,1520,7131,1520,0,3,2,"1",1993,"2","0","average"
6e+05,2120,6897,1060,1060,2,1,"1",1923,"2","0","good"
515000,1640,5200,1040,600,2,1,"1",1937,"2","0","good"
498000,1140,8282,1140,0,2,2,"1",1924,"1","0","average"
739000,2720,3800,1800,920,4,3,"2",1919,"2","0","excellent"
325000,830,5100,830,0,2,1,"1",1941,"1","0","average"
290000,770,4800,770,0,2,1,"1",1943,"2","0","average"
261500,1410,8174,1410,0,3,1,"1",1958,"2","0","average"
340000,690,5200,690,0,2,1,"1",1918,"1","0","average"
398950,3000,10297,3000,0,4,3,"2",2003,"2","0","average"
217000,870,5200,870,0,3,1,"1",1969,"1","0","excellent"
160000,1540,7350,770,770,4,1,"1",1969,"1","0","good"
447000,1270,8800,1270,0,3,1,"1",1968,"2","0","average"
310000,1510,6000,1170,340,3,1,"1",1953,"2","0","average"
325000,2410,6975,1510,900,4,1,"1",1957,"2","0","average"
410000,1560,10125,1130,430,2,1,"1",1954,"2","0","good"
270000,1690,9583,1690,0,3,2,"1",1969,"2","0","good"
546000,1120,6180,1120,0,2,1,"1",1939,"2","0","good"
382000,870,10492,870,0,2,1,"1",1937,"2","0","average"
460000,880,3300,880,0,2,1,"1",1909,"2","0","good"
234000,940,5375,940,0,2,1,"1",1952,"1","0","good"
399000,1340,7191,1340,0,3,1,"1",1974,"2","0","average"
424000,1580,13912,1580,0,3,1,"1",1955,"2","0","good"
275000,1190,27215,1190,0,3,1,"1",1943,"2","0","excellent"
427000,920,3780,920,0,2,1,"1",1910,"1","0","average"
330000,720,7250,720,0,2,1,"1",1943,"1","0","average"
455000,1140,5720,850,290,2,1,"1",1947,"2","0","average"
510000,3530,10935,3530,0,4,4,"2",1992,"3","0","average"
315000,1220,14645,1220,0,3,2,"1",1970,"1","0","average"
206000,1320,7000,1320,0,3,1,"1",1967,"2","0","good"
592500,2170,8240,1370,800,4,3,"1",1968,"2","0","good"
850000,2740,101930,2740,0,3,2,"1",1999,"2","0","average"
184900,1230,5000,1230,0,2,1,"1",1911,"1","0","excellent"
370000,1040,4172,1040,0,2,1,"1",1946,"2","0","average"
330000,1160,9600,1160,0,3,1,"1",1967,"2","0","good"
570000,1640,2808,820,820,3,2,"1",1924,"2","0","good"
159100,790,7095,790,0,2,1,"1",1944,"1","0","average"
550000,1010,6120,1010,0,3,1,"1",1942,"1","0","average"
299000,1040,4600,1040,0,2,1,"1",1950,"1","0","good"
249500,900,4500,900,0,2,1,"1",1951,"1","0","average"
405000,910,6490,910,0,2,1,"1",1942,"2","0","average"
340000,1140,11620,1140,0,3,2,"1",1994,"2","0","average"
480000,1150,4945,1150,0,3,1,"1",1943,"2","0","average"
362500,2330,8586,1270,1060,5,2,"1",1961,"2","0","good"
306000,930,5650,930,0,2,1,"1",1941,"2","0","average"
517000,1650,8250,1650,0,4,1,"1",1966,"2","0","average"
379000,800,6380,800,0,2,1,"1",1940,"2","0","average"
360000,930,6098,930,0,2,1,"1",1919,"1","0","good"
217000,720,4760,720,0,2,1,"1",1942,"1","0","excellent"
255000,620,4760,620,0,2,1,"1",1941,"1","0","average"
239000,1040,6860,1040,0,3,1,"2",1942,"1","0","average"
330000,700,4000,700,0,2,1,"1",1943,"1","0","average"
430000,760,7114,760,0,2,1,"1",1946,"1","0","average"
778000,1840,6000,1720,120,3,2,"2",1946,"2","0","excellent"
219000,1090,7350,1090,0,3,2,"1",1990,"2","0","good"
425000,1280,5026,1020,260,2,1,"1",1951,"2","0","good"
239000,1510,15022,1510,0,3,1,"1",1962,"2","0","average"
4e+05,700,8120,700,0,2,1,"1",1927,"2","0","average"
415000,2740,8250,2740,0,4,4,"2",1990,"2","0","good"
401000,1400,8220,1400,0,2,1,"1",1949,"2","0","average"
115000,940,6000,940,0,2,1,"1",1943,"1","0","average"
282150,700,5940,700,0,2,1,"1",1948,"2","0","average"
260000,1150,3090,1150,0,3,1,"1",1910,"1","0","average"
1350000,2070,9600,1590,480,3,2,"1",1946,"2","0","average"
552000,1150,5000,1050,100,2,1,"1",1924,"2","0","good"
215000,960,7200,960,0,3,1,"1",1958,"1","0","good"
424000,1330,5632,1330,0,3,2,"1",1988,"2","0","average"
623500,1550,3350,860,690,4,3,"1",1918,"2","0","average"
260000,570,81893,570,0,2,1,"1",1936,"1","0","average"
330000,1500,11233,1500,0,3,2,"1",1987,"2","0","average"
275000,920,7688,920,0,2,1,"1",1955,"1","0","average"
290000,1470,8200,1040,430,3,1,"1",1953,"2","0","average"
599950,1150,3775,1150,0,2,1,"1",1917,"2","0","average"
550000,4180,35169,4180,0,4,3,"2",1986,"3","0","average"
4e+05,2680,13680,2350,330,4,2,"2",1943,"2","0","good"
455000,2480,9238,2050,430,4,3,"1",1913,"2","0","excellent"
850000,3330,4000,1790,1540,4,3,"1",1958,"2","0","average"
185000,1010,6400,1010,0,3,1,"1",1971,"2","0","average"
395000,1440,7808,860,580,2,1,"1",1949,"2","0","good"
320000,1230,7492,1230,0,3,1,"1",1955,"2","0","average"
260000,2390,8993,1680,710,3,3,"2",1988,"2","0","average"
310000,2270,5001,1360,910,5,3,"1",1989,"2","0","average"
458450,1330,9715,970,360,4,1,"1",1957,"2","0","good"
360000,1120,10500,1120,0,3,1,"1",1966,"2","0","good"
320000,1802,11225,1802,0,2,1,"1",1961,"2","0","average"
253000,1310,7128,940,370,2,1,"1",1980,"2","0","good"
216000,1130,12500,1130,0,2,1,"1",1953,"2","0","good"
715000,1610,7680,900,710,3,1,"1",1956,"1","0","average"
305000,1030,5350,1030,0,3,1,"1",1924,"2","0","average"
458000,1390,1569,1150,240,3,4,"2",2006,"2","0","average"
7e+05,1570,4000,1570,0,3,1,"2",1908,"2","0","excellent"
640000,2940,5763,1640,1300,4,3,"1",1955,"2","0","excellent"
301500,1410,7419,1050,360,3,1,"1",1969,"2","0","average"
5e+05,1510,4000,930,580,2,1,"1",1924,"1","0","average"
412000,910,6282,910,0,2,1,"1",1939,"2","0","good"
199000,1000,8512,1000,0,3,1,"1",1991,"1","0","average"
409950,2430,7163,2430,0,4,3,"2",2003,"2","0","average"
625000,1880,4000,1280,600,3,2,"1",1950,"2","0","average"
381500,2160,35183,2160,0,2,2,"1",1985,"2","0","average"
548050,1930,5479,1930,0,2,2,"1",2005,"2","0","average"
314000,720,4920,720,0,2,1,"1",1941,"1","0","average"
247000,460,4120,460,0,1,1,"1",1937,"1","0","average"
244000,1180,10200,1180,0,2,1,"1",1955,"2","0","good"
275000,520,4800,520,0,1,1,"1",1930,"1","0","average"
589000,2250,8800,1250,1000,3,2,"1",1925,"2","0","good"
435000,1880,3840,970,910,4,2,"1",1904,"2","0","average"
375000,1520,10798,1520,0,3,1,"1",1953,"2","0","average"
390000,930,3100,930,0,2,1,"1",1911,"1","0","average"
230000,1680,6003,1150,530,4,3,"1",1997,"2","0","average"
770000,2230,3200,1630,600,3,1,"2",1918,"2","0","average"
207200,1260,8400,1260,0,4,2,"1",1991,"1","0","average"
525000,1790,11430,1190,600,3,2,"1",1985,"2","0","average"
244000,960,8450,960,0,2,1,"1",1950,"1","0","excellent"
180500,850,5000,850,0,2,1,"1",1976,"1","0","average"
718000,1030,4958,1030,0,3,1,"1",1952,"2","0","excellent"
150000,890,8100,890,0,2,1,"1",1942,"1","0","average"
217450,1040,5000,1040,0,3,1,"1",1959,"2","0","average"
330000,960,7218,960,0,3,1,"1",1969,"2","0","good"
257500,1140,7078,1140,0,3,2,"1",1991,"2","0","good"
253400,1400,8640,1400,0,3,2,"1",1968,"2","0","excellent"
382880,1620,9566,1620,0,3,2,"1",1968,"2","0","good"
7e+05,2490,4700,1690,800,4,2,"1",1952,"2","0","good"
627000,1940,3800,1050,890,3,2,"1",1927,"2","0","good"
262500,1540,5110,1540,0,4,2,"1",1957,"2","0","average"
280000,690,1950,690,0,1,1,"1",1928,"1","0","average"
267000,800,2480,800,0,1,1,"1",1919,"1","0","good"
252000,1170,9730,1170,0,3,1,"1",1968,"2","0","average"
415000,1230,3774,830,400,1,1,"1",1924,"1","0","good"
158000,1140,10477,1140,0,3,1,"1",1942,"1","0","average"
535000,1660,5100,1260,400,3,1,"1",1957,"2","0","average"
818900,1080,4120,980,100,3,1,"1",1919,"2","0","average"
550000,1720,4000,1420,300,4,2,"1",1950,"2","0","average"
240000,590,8717,590,0,2,1,"1",1953,"1","0","average"
262500,970,7854,970,0,3,1,"1",1980,"2","0","good"
343500,1660,7509,1660,0,3,2,"1",2002,"2","0","average"
273500,1360,6000,1020,340,4,1,"1",1944,"1","0","good"
225000,1660,7210,1100,560,3,1,"1",1963,"2","0","average"
345000,2020,18150,2020,0,4,1,"1",1955,"2","0","good"
334850,870,5635,870,0,2,1,"1",1948,"2","0","average"
605000,3670,9600,1980,1690,5,3,"1",1955,"2","0","average"
608000,2400,217800,1590,810,3,2,"2",1975,"2","0","average"
299950,800,3000,800,0,2,1,"1",1904,"1","0","average"
312000,1890,8362,1890,0,4,2,"1",1966,"2","0","average"
587100,1190,6967,1190,0,2,1,"1",1946,"2","0","average"
459800,1690,16061,1690,0,3,2,"1",1984,"2","0","average"
250000,1110,26051,1110,0,2,1,"1",1951,"1","0","average"
475000,2040,6180,2040,0,5,2,"2",1908,"2","0","good"
415000,1520,9030,1520,0,3,1,"1",1956,"2","0","average"
522500,1520,9030,1520,0,3,1,"1",1956,"2","0","average"
591000,1460,3600,1460,0,3,2,"2",1902,"2","0","average"
480000,710,4800,710,0,2,1,"1",1950,"1","0","average"
538000,1460,7200,1260,200,3,1,"1",1906,"2","0","average"
349500,1130,16875,1130,0,3,2,"1",1947,"2","0","good"
4e+05,1410,9704,1140,270,3,1,"1",1983,"2","0","average"
1387800,2480,5500,1730,750,3,3,"2",1950,"3","0","average"
415000,760,4000,760,0,2,1,"1",1944,"2","0","average"
229500,1230,6000,1230,0,3,1,"1",1967,"2","0","good"
425000,970,2700,770,200,2,1,"1",1926,"2","0","good"
189900,1000,4179,1000,0,2,1,"1",1914,"1","0","excellent"
238000,750,6480,750,0,2,1,"1",1943,"1","0","average"
285000,1060,54846,1060,0,1,1,"1",1935,"1","1","average"
750000,1120,8549,1120,0,3,1,"1",1952,"2","0","average"
280000,940,7913,940,0,3,1,"1",1948,"1","0","average"
405000,1450,6081,1450,0,3,2,"1",1969,"2","0","good"
397000,1170,6757,800,370,5,1,"1",1944,"1","0","good"
259000,1610,14046,1610,0,3,2,"2",1933,"2","0","average"
420000,960,112384,960,0,2,1,"1",1955,"2","0","average"
182500,1040,13920,1040,0,2,1,"1",1973,"1","0","average"
1230000,4390,6656,2930,1460,5,4,"2",2008,"2","0","average"
250000,750,4000,750,0,1,1,"1",1918,"1","0","average"
243950,1120,35500,1120,0,2,1,"1",1961,"1","0","excellent"
255000,1490,7599,1490,0,3,2,"1",1990,"2","0","average"
215000,1210,7175,1210,0,3,1,"1",1918,"2","0","average"
130000,1200,7000,1200,0,3,1,"2",1908,"2","0","average"
480000,2240,15435,1390,850,5,3,"1",1952,"2","0","excellent"
765000,2870,5700,1950,920,5,3,"1",1964,"2","0","average"
208000,1160,5750,1160,0,2,1,"1",1924,"1","0","good"
470000,900,5512,900,0,2,1,"1",1947,"2","0","average"
280000,1640,13249,1640,0,3,2,"1",1995,"2","0","average"
255950,1500,11050,1500,0,4,1,"1",1964,"2","0","excellent"
545000,1700,2350,850,850,4,2,"1",1926,"1","0","average"
212000,1070,7386,1070,0,2,1,"1",1949,"1","0","average"
5e+05,940,10360,940,0,3,1,"1",1964,"2","0","good"
492000,1290,6272,890,400,2,1,"1",1922,"1","0","good"
655000,2570,8022,1370,1200,4,3,"1",1984,"2","0","good"
235000,1010,7500,1010,0,2,1,"1",1941,"2","0","average"
1500000,3110,9015,1590,1520,3,3,"1",1980,"3","0","good"
319000,1390,12823,1390,0,3,1,"1",1968,"2","0","good"
474000,1090,3160,840,250,2,1,"1",1926,"2","0","average"
615750,2140,6360,1840,300,4,2,"2",1945,"2","0","average"
315000,970,6828,970,0,3,1,"1",1928,"1","0","average"
392500,1100,7650,1100,0,3,1,"1",1952,"2","0","average"
650000,2660,257875,1530,1130,3,2,"1",1976,"2","0","good"
675000,2400,3340,1200,1200,4,3,"1",1964,"2","0","good"
265000,1860,8505,1860,0,4,1,"1",1955,"2","0","good"
822500,1450,7098,1450,0,2,1,"1",1924,"2","0","average"
630000,1610,5000,1610,0,4,2,"2",1946,"2","0","excellent"
784500,5820,13906,3750,2070,4,5,"2",1993,"3","0","average"
850000,2470,8800,2470,0,3,2,"2",1961,"2","0","average"
265000,1070,4800,970,100,3,1,"1",1947,"1","0","average"
465000,1560,8509,790,770,3,2,"1",1969,"2","0","average"
240000,870,6552,870,0,2,1,"1",1947,"1","0","average"
217000,1000,12000,1000,0,3,1,"1",1959,"2","0","average"
274000,1700,7992,950,750,2,2,"1",1980,"2","0","good"
420000,2150,6117,1370,780,5,3,"1",2003,"2","0","average"
618500,1800,5000,1080,720,3,2,"1",1942,"2","0","good"
4e+05,1010,12252,1010,0,3,2,"1",1980,"2","0","average"
1728000,3700,20570,1850,1850,4,3,"1",1976,"3","0","good"
357500,1000,4080,740,260,3,1,"1",1945,"2","0","good"
330000,2500,10697,2500,0,3,2,"1",1994,"2","0","average"
270000,1820,7750,1820,0,3,2,"1",1992,"2","0","average"
705000,2060,6000,1370,690,4,2,"1",1954,"2","0","good"
325000,1670,17071,1100,570,3,2,"1",1988,"2","0","average"
384950,1540,7740,1540,0,3,1,"1",1909,"2","0","good"
310000,1210,9730,1210,0,3,1,"1",1953,"2","0","good"
170500,1060,7700,820,240,2,1,"1",1981,"2","0","average"
195000,1020,8100,1020,0,2,1,"1",1940,"1","0","average"
799000,1510,4178,1510,0,3,1,"2",1902,"2","0","average"
285000,910,8155,910,0,2,1,"1",1948,"1","0","good"
83000,900,8580,900,0,2,1,"1",1918,"1","0","average"
220000,890,4804,890,0,2,1,"1",1928,"2","0","good"
552700,1100,2800,1100,0,2,1,"1",1925,"2","0","average"
571500,1300,6710,1300,0,3,1,"1",1952,"1","0","good"
263700,1200,6561,1200,0,3,1,"1",1950,"1","0","average"
186950,1390,1302,1390,0,2,2,"2",1986,"2","0","average"
529000,1530,3400,990,540,3,2,"1",1907,"2","0","average"
295000,700,2500,700,0,1,1,"1",1907,"2","0","good"
365000,950,8450,950,0,3,1,"1",1962,"2","0","average"
473000,1380,1081,1380,0,3,3,"3",2005,"2","0","average"
403500,1830,8004,1200,630,3,1,"1",1960,"2","0","average"
301000,1060,9241,1060,0,3,1,"1",1956,"2","0","good"
206000,920,8400,920,0,3,1,"1",1963,"2","0","average"
359000,3085,7280,1560,1525,3,2,"1",1959,"2","0","good"
490000,920,4800,780,140,3,1,"1",1926,"1","0","good"
545000,1610,8069,1090,520,3,2,"1",1955,"2","0","excellent"
319000,960,8556,960,0,3,1,"1",1971,"2","0","average"
335000,1350,14212,1350,0,3,1,"1",1981,"1","0","good"
206000,1700,6025,1700,0,4,2,"1",1978,"1","0","average"
1100000,3320,5760,2120,1200,4,3,"2",1954,"2","0","average"
635000,2260,8457,2260,0,4,2,"2",1992,"2","0","average"
490000,1160,5000,1160,0,2,1,"1",1937,"2","0","good"
287000,1250,26862,1250,0,3,1,"1",1965,"2","0","average"
410000,1230,7020,1090,140,3,1,"1",1924,"2","0","average"
562000,2510,5200,1470,1040,3,2,"1",1925,"2","0","excellent"
475000,1540,54450,1540,0,2,2,"2",1983,"2","0","average"
580000,2700,10875,1540,1160,5,2,"1",1962,"2","0","good"
325000,1570,5600,1570,0,3,2,"1",1999,"2","0","average"
450000,1380,4390,880,500,2,1,"1",1931,"2","0","good"
223000,1200,8470,1200,0,4,2,"1",1961,"2","0","good"
839000,4280,11307,2710,1570,5,4,"2",1996,"3","0","average"
568000,2340,50233,1170,1170,4,2,"1",1966,"2","0","good"
269000,1410,10577,1410,0,3,2,"1",1994,"2","0","average"
382000,1350,2560,1350,0,2,2,"1",1974,"2","0","good"
196000,1220,6719,1220,0,3,1,"1",1953,"1","0","average"
651000,2260,1834,1660,600,3,3,"2",2002,"2","0","average"
240000,720,6345,720,0,2,1,"1",1943,"1","0","average"
299000,1730,6007,1730,0,3,2,"1",2004,"2","0","average"
397380,1030,5072,1030,0,2,1,"1",1924,"1","0","average"
476000,2890,6885,1590,1300,4,3,"1",1945,"2","0","average"
315000,890,5200,890,0,3,1,"1",1957,"2","0","average"
325000,810,4080,810,0,2,1,"1",1941,"1","0","good"
285000,1430,3600,980,450,4,1,"1",1947,"1","0","average"
526000,1610,8000,1190,420,4,2,"1",1966,"2","0","average"
1135250,7320,217800,7320,0,5,4,"2",1992,"3","0","average"
202000,920,7569,920,0,2,1,"1",1950,"1","0","good"
570000,720,7540,720,0,1,1,"1",1905,"1","1","good"
725000,2410,5930,1930,480,2,1,"2",2007,"2","0","average"
560000,1010,9219,1010,0,2,1,"1",1960,"2","0","good"
815000,1400,4800,1400,0,4,2,"2",1986,"2","0","average"
245000,1020,7679,1020,0,2,1,"1",1942,"1","0","excellent"
